# started_at=2025-12-14T01:53:18+03:00
# cmd: sar -b 1
# app_pid=1101786

Linux 6.1.0-35-amd64 (WL-c5bd0aca) 	12/14/2025 	_x86_64_	(12 CPU)

01:53:18 AM       tps      rtps      wtps      dtps   bread/s   bwrtn/s   bdscd/s
02:15:23 AM     44.00      0.00     44.00      0.00      0.00    584.00      0.00
02:15:24 AM    118.00      0.00    118.00      0.00      0.00   1648.00      0.00
02:15:25 AM     75.00      0.00     75.00      0.00      0.00   1024.00      0.00
02:15:26 AM    111.00      0.00    111.00      0.00      0.00   1448.00      0.00
02:15:27 AM    545.00      0.00    545.00      0.00      0.00  18152.00      0.00
02:15:28 AM     69.00      0.00     69.00      0.00      0.00    792.00      0.00
02:15:29 AM     68.00      0.00     68.00      0.00      0.00   1256.00      0.00
02:15:30 AM     88.00      0.00     88.00      0.00      0.00   1232.00      0.00
02:15:31 AM     38.00      0.00     38.00      0.00      0.00    616.00      0.00
02:15:32 AM     65.00      0.00     65.00      0.00      0.00    792.00      0.00
02:15:33 AM    122.00      0.00    122.00      0.00      0.00   1928.00      0.00
02:15:34 AM    214.00      0.00    214.00      0.00      0.00  50928.00      0.00
02:15:35 AM     65.00      0.00     65.00      0.00      0.00    816.00      0.00
02:15:36 AM     96.00      0.00     96.00      0.00      0.00   1384.00      0.00
02:15:37 AM    236.00      0.00    236.00      0.00      0.00   2648.00      0.00
02:15:38 AM   1652.00      0.00   1652.00      0.00      0.00  24256.00      0.00
02:15:39 AM    306.00      0.00    306.00      0.00      0.00 112992.00      0.00
02:15:40 AM    110.00      0.00    110.00      0.00      0.00   1360.00      0.00
02:15:41 AM     46.00      0.00     46.00      0.00      0.00    608.00      0.00
02:15:42 AM    107.00      0.00    107.00      0.00      0.00   4368.00      0.00
02:15:43 AM    135.00      0.00    135.00      0.00      0.00  11592.00      0.00
02:15:44 AM    274.00      0.00    274.00      0.00      0.00   2568.00      0.00
02:15:45 AM    115.00      0.00    115.00      0.00      0.00   1624.00      0.00
02:15:46 AM     42.00      0.00     42.00      0.00      0.00    560.00      0.00
02:15:47 AM     86.00      0.00     86.00      0.00      0.00   1232.00      0.00
02:15:48 AM     66.00      0.00     66.00      0.00      0.00    960.00      0.00
02:15:49 AM     57.00      0.00     57.00      0.00      0.00    816.00      0.00
02:15:50 AM     91.00      0.00     91.00      0.00      0.00   1216.00      0.00
02:15:51 AM     41.00      0.00     41.00      0.00      0.00    584.00      0.00
02:15:52 AM     86.00      0.00     86.00      0.00      0.00   1120.00      0.00
02:15:53 AM   1172.00      0.00   1172.00      0.00      0.00  17568.00      0.00
02:15:54 AM    417.00      0.00    417.00      0.00      0.00   4400.00      0.00
02:15:55 AM     71.00      0.00     71.00      0.00      0.00    968.00      0.00
02:15:56 AM     57.00      0.00     57.00      0.00      0.00    768.00      0.00
02:15:57 AM    106.00      0.00    106.00      0.00      0.00   1536.00      0.00
02:15:58 AM    183.00      0.00    183.00      0.00      0.00  15240.00      0.00
02:15:59 AM     97.00      0.00     97.00      0.00      0.00   1568.00      0.00
02:16:00 AM     60.00      0.00     60.00      0.00      0.00    816.00      0.00
02:16:01 AM     80.00      0.00     80.00      0.00      0.00   1096.00      0.00
02:16:02 AM     93.00      0.00     93.00      0.00      0.00   1272.00      0.00
02:16:03 AM     67.00      0.00     67.00      0.00      0.00    960.00      0.00
02:16:04 AM     42.00      0.00     42.00      0.00      0.00    592.00      0.00
02:16:05 AM    421.00      0.00    421.00      0.00      0.00   4584.00      0.00
02:16:06 AM     97.00      0.00     97.00      0.00      0.00   1232.00      0.00
02:16:07 AM   1881.00      0.00   1881.00      0.00      0.00  38408.00      0.00
02:16:08 AM     32.00      0.00     32.00      0.00      0.00    456.00      0.00
02:16:09 AM     97.00      0.00     97.00      0.00      0.00   1576.00      0.00
02:16:10 AM     54.00      0.00     54.00      0.00      0.00    872.00      0.00
02:16:11 AM     30.00      0.00     30.00      0.00      0.00    496.00      0.00
02:16:12 AM    117.00      0.00    117.00      0.00      0.00   1504.00      0.00
02:16:13 AM     61.00      0.00     61.00      0.00      0.00    888.00      0.00
02:16:14 AM     65.00      0.00     65.00      0.00      0.00    840.00      0.00
02:16:15 AM     33.00      0.00     33.00      0.00      0.00    424.00      0.00
02:16:16 AM     94.00      0.00     94.00      0.00      0.00   1312.00      0.00
02:16:17 AM    431.00      0.00    431.00      0.00      0.00   4384.00      0.00
02:16:18 AM     63.00      0.00     63.00      0.00      0.00   1128.00      0.00
02:16:19 AM    102.00      0.00    102.00      0.00      0.00   1408.00      0.00
02:16:20 AM     93.00      0.00     93.00      0.00      0.00   1640.00      0.00
02:16:21 AM     48.00      0.00     48.00      0.00      0.00    616.00      0.00
02:16:22 AM    125.00      0.00    125.00      0.00      0.00   1600.00      0.00
02:16:23 AM   1195.00      0.00   1195.00      0.00      0.00  18568.00      0.00
02:16:24 AM     70.00      0.00     70.00      0.00      0.00    840.00      0.00
02:16:25 AM     97.00      0.00     97.00      0.00      0.00   1152.00      0.00
02:16:26 AM     85.00      0.00     85.00      0.00      0.00   1248.00      0.00
02:16:27 AM    193.00      0.00    193.00      0.00      0.00  15528.00      0.00
02:16:28 AM    491.00      0.00    491.00      0.00      0.00   5472.00      0.00
02:16:29 AM     78.00      0.00     78.00      0.00      0.00   1000.00      0.00
02:16:30 AM     35.00      0.00     35.00      0.00      0.00    512.00      0.00
02:16:31 AM    110.00      0.00    110.00      0.00      0.00   1656.00      0.00
02:16:32 AM     72.00      0.00     72.00      0.00      0.00    912.00      0.00
02:16:33 AM     89.00      0.00     89.00      0.00      0.00   1120.00      0.00
02:16:34 AM     60.00      0.00     60.00      0.00      0.00    776.00      0.00
02:16:35 AM    108.00      0.00    108.00      0.00      0.00   1304.00      0.00
02:16:36 AM     29.00      0.00     29.00      0.00      0.00    424.00      0.00
02:16:37 AM     66.00      0.00     66.00      0.00      0.00    872.00      0.00
02:16:38 AM   1371.00      0.00   1371.00      0.00      0.00  21152.00      0.00
02:16:39 AM    339.00      0.00    339.00      0.00      0.00   3336.00      0.00
02:16:40 AM     96.00      0.00     96.00      0.00      0.00   1216.00      0.00
02:16:41 AM     46.00      0.00     46.00      0.00      0.00    592.00      0.00
02:16:42 AM    129.00      0.00    129.00      0.00      0.00   2056.00      0.00
02:16:43 AM     66.00      0.00     66.00      0.00      0.00   1184.00      0.00
02:16:44 AM    284.00      0.00    284.00      0.00      0.00   2656.00      0.00
02:16:45 AM     84.00      0.00     84.00      0.00      0.00   1192.00      0.00
02:16:46 AM     50.00      0.00     50.00      0.00      0.00    808.00      0.00
02:16:47 AM     68.00      0.00     68.00      0.00      0.00   1064.00      0.00
02:16:48 AM     62.00      0.00     62.00      0.00      0.00    848.00      0.00
02:16:49 AM    310.00      0.00    310.00      0.00      0.00   3240.00      0.00
02:16:50 AM     68.00      0.00     68.00      0.00      0.00   1056.00      0.00
02:16:51 AM    150.00      0.00    150.00      0.00      0.00   2328.00      0.00
02:16:52 AM     67.00      0.00     67.00      0.00      0.00    920.00      0.00
02:16:53 AM     73.00      0.00     73.00      0.00      0.00    880.00      0.00
02:16:54 AM   1230.00      0.00   1230.00      0.00      0.00  19536.00      0.00
02:16:55 AM    123.00      0.00    123.00      0.00      0.00   2128.00      0.00
02:16:56 AM     63.00      0.00     63.00      0.00      0.00   1088.00      0.00
02:16:57 AM    103.00      0.00    103.00      0.00      0.00   1368.00      0.00
02:16:58 AM    204.00      0.00    204.00      0.00      0.00  15544.00      0.00
02:16:59 AM    122.00      0.00    122.00      0.00      0.00   1704.00      0.00
02:17:00 AM    737.00      0.00    737.00      0.00      0.00   9840.00      0.00
02:17:01 AM    152.00      0.00    152.00      0.00      0.00   2304.00      0.00
02:17:02 AM     96.00      0.00     96.00      0.00      0.00   1752.00      0.00
02:17:03 AM    116.00      0.00    116.00      0.00      0.00   1808.00      0.00
02:17:04 AM     90.00      0.00     90.00      0.00      0.00   1400.00      0.00
02:17:05 AM    654.00      0.00    654.00      0.00      0.00   7832.00      0.00
02:17:06 AM     76.00      0.00     76.00      0.00      0.00   1056.00      0.00
02:17:07 AM   1924.00      0.00   1924.00      0.00      0.00  38088.00      0.00
02:17:08 AM     50.00      0.00     50.00      0.00      0.00    928.00      0.00
02:17:09 AM     84.00      0.00     84.00      0.00      0.00   1296.00      0.00
02:17:10 AM    142.00      0.00    142.00      0.00      0.00   2224.00      0.00
02:17:11 AM    248.00      0.00    248.00      0.00      0.00   3184.00      0.00
02:17:12 AM    136.00      0.00    136.00      0.00      0.00   2240.00      0.00
02:17:13 AM    195.00      0.00    195.00      0.00      0.00   3176.00      0.00
02:17:14 AM     51.00      0.00     51.00      0.00      0.00    712.00      0.00
02:17:15 AM     53.00      0.00     53.00      0.00      0.00    896.00      0.00
02:17:16 AM     76.00      0.00     76.00      0.00      0.00   1104.00      0.00
02:17:17 AM     96.00      0.00     96.00      0.00      0.00   1240.00      0.00
02:17:18 AM     45.00      0.00     45.00      0.00      0.00    616.00      0.00
02:17:19 AM    197.00      0.00    197.00      0.00      0.00  20312.00      0.00
02:17:20 AM    131.00      0.00    131.00      0.00      0.00   1848.00      0.00
02:17:21 AM     63.00      0.00     63.00      0.00      0.00    792.00      0.00
02:17:22 AM    138.00      0.00    138.00      0.00      0.00   2352.00      0.00
02:17:23 AM   1946.53      0.00   1946.53      0.00      0.00  29972.28      0.00
02:17:24 AM     30.00      0.00     30.00      0.00      0.00    384.00      0.00
02:17:25 AM     60.00      0.00     60.00      0.00      0.00    920.00      0.00
02:17:26 AM     95.00      0.00     95.00      0.00      0.00   1160.00      0.00
02:17:27 AM     59.00      0.00     59.00      0.00      0.00    752.00      0.00
02:17:28 AM     75.00      0.00     75.00      0.00      0.00   1032.00      0.00
02:17:29 AM     49.00      0.00     49.00      0.00      0.00    888.00      0.00
02:17:30 AM     67.00      0.00     67.00      0.00      0.00    872.00      0.00
02:17:31 AM     50.00      0.00     50.00      0.00      0.00    776.00      0.00
02:17:32 AM     69.00      0.00     69.00      0.00      0.00   1008.00      0.00
02:17:33 AM     91.00      0.00     91.00      0.00      0.00   1264.00      0.00
02:17:34 AM     43.00      0.00     43.00      0.00      0.00    664.00      0.00
02:17:35 AM     69.00      0.00     69.00      0.00      0.00    800.00      0.00
02:17:36 AM     78.00      0.00     78.00      0.00      0.00   1096.00      0.00
02:17:37 AM     44.00      0.00     44.00      0.00      0.00    688.00      0.00
02:17:38 AM   1807.00      0.00   1807.00      0.00      0.00  37616.00      0.00
02:17:39 AM     81.00      0.00     81.00      0.00      0.00   1336.00      0.00
02:17:40 AM     54.00      0.00     54.00      0.00      0.00    800.00      0.00
02:17:41 AM     55.00      0.00     55.00      0.00      0.00    792.00      0.00
02:17:42 AM     81.00      0.00     81.00      0.00      0.00   1224.00      0.00
02:17:43 AM    131.00      0.00    131.00      0.00      0.00  14192.00      0.00
02:17:44 AM     61.00      0.00     61.00      0.00      0.00    840.00      0.00
02:17:45 AM    118.00      0.00    118.00      0.00      0.00   2184.00      0.00
02:17:46 AM     33.00      0.00     33.00      0.00      0.00    456.00      0.00
02:17:47 AM     75.00      0.00     75.00      0.00      0.00   1008.00      0.00
02:17:48 AM    149.00      0.00    149.00      0.00      0.00   1960.00      0.00
02:17:49 AM    555.00      0.00    555.00      0.00      0.00   6432.00      0.00
02:17:50 AM     76.00      0.00     76.00      0.00      0.00   1056.00      0.00
02:17:51 AM     93.00      0.00     93.00      0.00      0.00   1296.00      0.00
02:17:52 AM     57.00      0.00     57.00      0.00      0.00    888.00      0.00
02:17:53 AM     52.00      0.00     52.00      0.00      0.00    728.00      0.00
02:17:54 AM    103.00      0.00    103.00      0.00      0.00   1456.00      0.00
02:17:55 AM   1295.00      0.00   1295.00      0.00      0.00  20824.00      0.00
02:17:56 AM     64.00      0.00     64.00      0.00      0.00    888.00      0.00
02:17:57 AM     80.00      0.00     80.00      0.00      0.00   1000.00      0.00
02:17:58 AM    147.00      0.00    147.00      0.00      0.00   2136.00      0.00
02:17:59 AM    377.00      0.00    377.00      0.00      0.00   3952.00      0.00
02:18:00 AM    103.00      0.00    103.00      0.00      0.00   1312.00      0.00
02:18:01 AM     33.00      0.00     33.00      0.00      0.00    456.00      0.00
02:18:02 AM    100.00      0.00    100.00      0.00      0.00   1400.00      0.00
02:18:03 AM     61.00      0.00     61.00      0.00      0.00    832.00      0.00
02:18:04 AM     70.00      0.00     70.00      0.00      0.00    856.00      0.00
02:18:05 AM    341.00      0.00    341.00      0.00      0.00   3872.00      0.00
02:18:06 AM     39.00      0.00     39.00      0.00      0.00    624.00      0.00
02:18:07 AM    280.00      0.00    280.00      0.00      0.00   3400.00      0.00
02:18:08 AM   1675.00      0.00   1675.00      0.00      0.00  35184.00      0.00
02:18:09 AM     89.00      0.00     89.00      0.00      0.00   1424.00      0.00
02:18:10 AM     48.00      0.00     48.00      0.00      0.00    744.00      0.00
02:18:11 AM     66.00      0.00     66.00      0.00      0.00    816.00      0.00
02:18:12 AM     96.00      0.00     96.00      0.00      0.00   1520.00      0.00
02:18:13 AM     86.00      0.00     86.00      0.00      0.00   1232.00      0.00
02:18:14 AM     35.00      0.00     35.00      0.00      0.00    456.00      0.00
02:18:15 AM    100.00      0.00    100.00      0.00      0.00   1264.00      0.00
02:18:16 AM     41.00      0.00     41.00      0.00      0.00    592.00      0.00
02:18:17 AM    404.00      0.00    404.00      0.00      0.00   4096.00      0.00
02:18:18 AM    131.00      0.00    131.00      0.00      0.00   1968.00      0.00
02:18:19 AM    145.00      0.00    145.00      0.00      0.00   1768.00      0.00
02:18:20 AM     44.00      0.00     44.00      0.00      0.00    720.00      0.00
02:18:21 AM     72.00      0.00     72.00      0.00      0.00   1024.00      0.00
02:18:22 AM     83.00      0.00     83.00      0.00      0.00   1104.00      0.00
02:18:23 AM   1695.00      0.00   1695.00      0.00      0.00  23928.00      0.00
02:18:24 AM    124.00      0.00    124.00      0.00      0.00   2080.00      0.00
02:18:25 AM     57.00      0.00     57.00      0.00      0.00    728.00      0.00
02:18:26 AM     73.00      0.00     73.00      0.00      0.00    920.00      0.00
02:18:27 AM     73.00      0.00     73.00      0.00      0.00   1200.00      0.00
02:18:28 AM     48.00      0.00     48.00      0.00      0.00    760.00      0.00
02:18:29 AM    294.00      0.00    294.00      0.00      0.00   2944.00      0.00
02:18:30 AM     63.00      0.00     63.00      0.00      0.00    832.00      0.00
02:18:31 AM     77.00      0.00     77.00      0.00      0.00   1072.00      0.00
02:18:32 AM     47.00      0.00     47.00      0.00      0.00    704.00      0.00
02:18:33 AM     78.00      0.00     78.00      0.00      0.00   1152.00      0.00
02:18:34 AM     56.00      0.00     56.00      0.00      0.00    840.00      0.00
02:18:35 AM     90.00      0.00     90.00      0.00      0.00   1080.00      0.00
02:18:36 AM    111.00      0.00    111.00      0.00      0.00   1536.00      0.00
02:18:37 AM     58.00      0.00     58.00      0.00      0.00    696.00      0.00
02:18:38 AM    176.00      0.00    176.00      0.00      0.00  15024.00      0.00
02:18:39 AM   1540.00      0.00   1540.00      0.00      0.00  21528.00      0.00
02:18:40 AM     67.00      0.00     67.00      0.00      0.00    968.00      0.00
02:18:41 AM     81.00      0.00     81.00      0.00      0.00   1032.00      0.00
02:18:42 AM     65.00      0.00     65.00      0.00      0.00    784.00      0.00
02:18:43 AM    149.00      0.00    149.00      0.00      0.00   1864.00      0.00
02:18:44 AM    307.00      0.00    307.00      0.00      0.00   3552.00      0.00
02:18:45 AM     29.00      0.00     29.00      0.00      0.00    456.00      0.00
02:18:46 AM    195.00      0.00    195.00      0.00      0.00   3376.00      0.00
02:18:47 AM     61.00      0.00     61.00      0.00      0.00    840.00      0.00
02:18:48 AM     30.00      0.00     30.00      0.00      0.00    376.00      0.00
02:18:49 AM     94.00      0.00     94.00      0.00      0.00   1184.00      0.00
02:18:50 AM    429.00      0.00    429.00      0.00      0.00   4784.00      0.00
02:18:51 AM     59.00      0.00     59.00      0.00      0.00    864.00      0.00
02:18:52 AM     35.00      0.00     35.00      0.00      0.00    624.00      0.00
02:18:53 AM     71.00      0.00     71.00      0.00      0.00    864.00      0.00
02:18:54 AM    179.00      0.00    179.00      0.00      0.00  15024.00      0.00
02:18:55 AM   1316.00      0.00   1316.00      0.00      0.00  20728.00      0.00
02:18:56 AM    297.00      0.00    297.00      0.00      0.00   2992.00      0.00
02:18:57 AM    115.00      0.00    115.00      0.00      0.00   1720.00      0.00
02:18:58 AM     45.00      0.00     45.00      0.00      0.00    688.00      0.00
02:18:59 AM    103.00      0.00    103.00      0.00      0.00   1400.00      0.00
02:19:00 AM    112.00      0.00    112.00      0.00      0.00   1424.00      0.00
02:19:01 AM     73.00      0.00     73.00      0.00      0.00    960.00      0.00
02:19:02 AM     81.00      0.00     81.00      0.00      0.00   1088.00      0.00
02:19:03 AM     61.00      0.00     61.00      0.00      0.00    872.00      0.00
02:19:04 AM    132.00      0.00    132.00      0.00      0.00   1920.00      0.00
02:19:05 AM    120.00      0.00    120.00      0.00      0.00   1488.00      0.00
02:19:06 AM    394.00      0.00    394.00      0.00      0.00   4704.00      0.00
02:19:07 AM     94.00      0.00     94.00      0.00      0.00   1280.00      0.00
02:19:08 AM   1847.00      0.00   1847.00      0.00      0.00  36472.00      0.00
02:19:09 AM     86.00      0.00     86.00      0.00      0.00   1328.00      0.00
02:19:10 AM     73.00      0.00     73.00      0.00      0.00    920.00      0.00
02:19:11 AM    101.00      0.00    101.00      0.00      0.00   1512.00      0.00
02:19:12 AM     68.00      0.00     68.00      0.00      0.00    840.00      0.00
02:19:13 AM    327.00      0.00    327.00      0.00      0.00   3120.00      0.00
02:19:14 AM    118.00      0.00    118.00      0.00      0.00   1736.00      0.00
02:19:15 AM     60.00      0.00     60.00      0.00      0.00    824.00      0.00
02:19:16 AM     72.00      0.00     72.00      0.00      0.00   1152.00      0.00
02:19:17 AM     65.00      0.00     65.00      0.00      0.00    952.00      0.00
02:19:18 AM    181.00      0.00    181.00      0.00      0.00   2712.00      0.00
02:19:19 AM    144.00      0.00    144.00      0.00      0.00   2296.00      0.00
02:19:20 AM    141.00      0.00    141.00      0.00      0.00   1840.00      0.00
02:19:21 AM     64.00      0.00     64.00      0.00      0.00   1032.00      0.00
02:19:22 AM     61.00      0.00     61.00      0.00      0.00    808.00      0.00
02:19:23 AM     74.00      0.00     74.00      0.00      0.00    848.00      0.00
02:19:24 AM    445.00      0.00    445.00      0.00      0.00   4744.00      0.00
02:19:25 AM    143.00      0.00    143.00      0.00      0.00   2144.00      0.00
02:19:26 AM    111.00      0.00    111.00      0.00      0.00   1376.00      0.00
02:19:27 AM    104.00      0.00    104.00      0.00      0.00   1456.00      0.00
02:19:28 AM     43.00      0.00     43.00      0.00      0.00    608.00      0.00
02:19:29 AM   1817.00      0.00   1817.00      0.00      0.00  46688.00      0.00
02:19:30 AM     82.00      0.00     82.00      0.00      0.00   1264.00      0.00
02:19:31 AM     27.00      0.00     27.00      0.00      0.00    344.00      0.00
02:19:32 AM     16.00      0.00     16.00      0.00      0.00    208.00      0.00
02:19:33 AM     53.00      0.00     53.00      0.00      0.00    720.00      0.00
02:19:34 AM    280.00      0.00    280.00      0.00      0.00   2488.00      0.00
02:19:35 AM     45.00      0.00     45.00      0.00      0.00    864.00      0.00
02:19:36 AM     29.00      0.00     29.00      0.00      0.00    336.00      0.00
02:19:37 AM     45.00      0.00     45.00      0.00      0.00    536.00      0.00
02:19:38 AM     29.00      0.00     29.00      0.00      0.00    432.00      0.00
02:19:39 AM    181.00      0.00    181.00      0.00      0.00   1872.00      0.00
02:19:40 AM    327.00      0.00    327.00      0.00      0.00   3048.00      0.00
02:19:41 AM    123.00      0.00    123.00      0.00      0.00  11568.00      0.00
02:19:42 AM     11.00      0.00     11.00      0.00      0.00    136.00      0.00
02:19:43 AM     10.00      0.00     10.00      0.00      0.00    136.00      0.00
02:19:44 AM    175.00      0.00    175.00      0.00      0.00   2360.00      0.00
02:19:45 AM     32.00      0.00     32.00      0.00      0.00    472.00      0.00
02:19:46 AM    376.00      0.00    376.00      0.00      0.00   4024.00      0.00
02:19:47 AM     27.00      0.00     27.00      0.00      0.00    392.00      0.00
02:19:48 AM      6.00      0.00      6.00      0.00      0.00     72.00      0.00
02:19:49 AM    141.00      0.00    141.00      0.00      0.00   1824.00      0.00
02:19:50 AM      6.00      0.00      6.00      0.00      0.00     72.00      0.00
02:19:51 AM    310.00      0.00    310.00      0.00      0.00   3056.00      0.00
02:19:52 AM     14.00      0.00     14.00      0.00      0.00    192.00      0.00
02:19:53 AM      9.00      0.00      9.00      0.00      0.00    120.00      0.00
02:19:54 AM     62.00      0.00     62.00      0.00      0.00    768.00      0.00
02:19:55 AM     80.00      0.00     80.00      0.00      0.00   1464.00      0.00
02:19:56 AM    298.00      0.00    298.00      0.00      0.00   2784.00      0.00
02:19:57 AM     87.00      0.00     87.00      0.00      0.00   1240.00      0.00
02:19:58 AM     68.00      0.00     68.00      0.00      0.00   1080.00      0.00
02:19:59 AM     70.00      0.00     70.00      0.00      0.00  13416.00      0.00
02:20:00 AM   1302.00      0.00   1302.00      0.00      0.00  20416.00      0.00
02:20:01 AM     13.00      0.00     13.00      0.00      0.00    160.00      0.00
02:20:02 AM    310.00      0.00    310.00      0.00      0.00   3144.00      0.00
02:20:03 AM     21.00      0.00     21.00      0.00      0.00    272.00      0.00
02:20:04 AM     33.00      0.00     33.00      0.00      0.00    696.00      0.00
02:20:05 AM     61.00      0.00     61.00      0.00      0.00    680.00      0.00
02:20:06 AM     42.00      0.00     42.00      0.00      0.00    560.00      0.00
02:20:07 AM     91.00      0.00     91.00      0.00      0.00   1280.00      0.00
02:20:08 AM   1190.00      0.00   1190.00      0.00      0.00  26456.00      0.00
02:20:09 AM     32.00      0.00     32.00      0.00      0.00    544.00      0.00
02:20:10 AM     18.00      0.00     18.00      0.00      0.00    256.00      0.00
02:20:11 AM    115.00      0.00    115.00      0.00      0.00   1496.00      0.00
02:20:12 AM     59.41      0.00     59.41      0.00      0.00    823.76      0.00
02:20:13 AM    113.00      0.00    113.00      0.00      0.00   1520.00      0.00
02:20:14 AM    518.00      0.00    518.00      0.00      0.00   5912.00      0.00
02:20:15 AM     98.00      0.00     98.00      0.00      0.00   1720.00      0.00
02:20:16 AM     17.00      0.00     17.00      0.00      0.00    272.00      0.00
02:20:17 AM     40.00      0.00     40.00      0.00      0.00    896.00      0.00
02:20:18 AM     35.00      0.00     35.00      0.00      0.00    392.00      0.00
02:20:19 AM    151.00      0.00    151.00      0.00      0.00   2008.00      0.00
02:20:20 AM    165.00      0.00    165.00      0.00      0.00   2560.00      0.00
02:20:21 AM     10.00      0.00     10.00      0.00      0.00    120.00      0.00
02:20:22 AM     49.00      0.00     49.00      0.00      0.00    776.00      0.00
02:20:23 AM     10.00      0.00     10.00      0.00      0.00    136.00      0.00
02:20:24 AM    371.00      0.00    371.00      0.00      0.00   3592.00      0.00
02:20:25 AM    981.00      0.00    981.00      0.00      0.00  14352.00      0.00
02:20:26 AM     79.00      0.00     79.00      0.00      0.00   1232.00      0.00
02:20:27 AM     14.00      0.00     14.00      0.00      0.00    272.00      0.00
02:20:28 AM     48.00      0.00     48.00      0.00      0.00    608.00      0.00
02:20:29 AM    362.00      0.00    362.00      0.00      0.00   3536.00      0.00
02:20:30 AM     12.00      0.00     12.00      0.00      0.00    144.00      0.00
02:20:31 AM     46.00      0.00     46.00      0.00      0.00    672.00      0.00
02:20:32 AM     37.00      0.00     37.00      0.00      0.00    464.00      0.00
02:20:33 AM     33.00      0.00     33.00      0.00      0.00    496.00      0.00
02:20:34 AM     16.00      0.00     16.00      0.00      0.00    208.00      0.00
02:20:35 AM    274.00      0.00    274.00      0.00      0.00   2448.00      0.00
02:20:36 AM     36.00      0.00     36.00      0.00      0.00    528.00      0.00
02:20:37 AM     18.00      0.00     18.00      0.00      0.00    224.00      0.00
02:20:38 AM     85.00      0.00     85.00      0.00      0.00   1272.00      0.00
02:20:39 AM    153.00      0.00    153.00      0.00      0.00  14472.00      0.00
02:20:40 AM   1035.00      0.00   1035.00      0.00      0.00  12552.00      0.00
02:20:41 AM     51.00      0.00     51.00      0.00      0.00   1072.00      0.00
02:20:42 AM     25.00      0.00     25.00      0.00      0.00    328.00      0.00
02:20:43 AM      2.00      0.00      2.00      0.00      0.00     24.00      0.00
02:20:44 AM     66.00      0.00     66.00      0.00      0.00   1016.00      0.00
02:20:45 AM    301.00      0.00    301.00      0.00      0.00   2664.00      0.00
02:20:46 AM     51.00      0.00     51.00      0.00      0.00   1056.00      0.00
02:20:47 AM     12.00      0.00     12.00      0.00      0.00    152.00      0.00
02:20:48 AM      6.00      0.00      6.00      0.00      0.00     72.00      0.00
02:20:49 AM     93.00      0.00     93.00      0.00      0.00   1712.00      0.00
02:20:50 AM    294.00      0.00    294.00      0.00      0.00   2664.00      0.00
02:20:51 AM     92.00      0.00     92.00      0.00      0.00   1184.00      0.00
02:20:52 AM     12.00      0.00     12.00      0.00      0.00    136.00      0.00
02:20:53 AM     14.00      0.00     14.00      0.00      0.00    216.00      0.00
02:20:54 AM     46.00      0.00     46.00      0.00      0.00    648.00      0.00
02:20:55 AM      9.00      0.00      9.00      0.00      0.00    120.00      0.00
02:20:56 AM    326.00      0.00    326.00      0.00      0.00   3024.00      0.00
02:20:57 AM     39.00      0.00     39.00      0.00      0.00    488.00      0.00
02:20:58 AM     36.00      0.00     36.00      0.00      0.00    512.00      0.00
02:20:59 AM     85.00      0.00     85.00      0.00      0.00   1304.00      0.00
02:21:00 AM      7.00      0.00      7.00      0.00      0.00     80.00      0.00
02:21:01 AM    374.00      0.00    374.00      0.00      0.00   3712.00      0.00
02:21:02 AM     56.00      0.00     56.00      0.00      0.00    752.00      0.00
02:21:03 AM     14.00      0.00     14.00      0.00      0.00    200.00      0.00
02:21:04 AM     54.00      0.00     54.00      0.00      0.00    904.00      0.00
02:21:05 AM     25.00      0.00     25.00      0.00      0.00    304.00      0.00
02:21:06 AM     28.00      0.00     28.00      0.00      0.00    360.00      0.00
02:21:07 AM     34.00      0.00     34.00      0.00      0.00    488.00      0.00
02:21:08 AM     97.00      0.00     97.00      0.00      0.00   1192.00      0.00
02:21:09 AM   1824.00      0.00   1824.00      0.00      0.00  37176.00      0.00
02:21:10 AM     60.00      0.00     60.00      0.00      0.00   1056.00      0.00
02:21:11 AM      4.00      0.00      4.00      0.00      0.00     48.00      0.00
02:21:12 AM     71.00      0.00     71.00      0.00      0.00   1184.00      0.00
02:21:13 AM      2.00      0.00      2.00      0.00      0.00     48.00      0.00
02:21:14 AM     82.00      0.00     82.00      0.00      0.00    992.00      0.00
02:21:15 AM     38.00      0.00     38.00      0.00      0.00    496.00      0.00
02:21:16 AM      8.00      0.00      8.00      0.00      0.00     96.00      0.00
02:21:17 AM     60.00      0.00     60.00      0.00      0.00    816.00      0.00
02:21:18 AM      4.00      0.00      4.00      0.00      0.00     48.00      0.00
02:21:19 AM    406.00      0.00    406.00      0.00      0.00   4120.00      0.00
02:21:20 AM     59.00      0.00     59.00      0.00      0.00   1216.00      0.00
02:21:21 AM     52.00      0.00     52.00      0.00      0.00    904.00      0.00
02:21:22 AM     16.00      0.00     16.00      0.00      0.00    224.00      0.00
02:21:23 AM      6.00      0.00      6.00      0.00      0.00     72.00      0.00
02:21:24 AM    343.00      0.00    343.00      0.00      0.00   3728.00      0.00
02:21:25 AM    101.00      0.00    101.00      0.00      0.00   1296.00      0.00
02:21:26 AM     92.00      0.00     92.00      0.00      0.00   1272.00      0.00
02:21:27 AM     50.00      0.00     50.00      0.00      0.00    864.00      0.00
02:21:28 AM    120.00      0.00    120.00      0.00      0.00   1736.00      0.00
02:21:29 AM    343.00      0.00    343.00      0.00      0.00   3832.00      0.00
